date_confirmation,city,province,country,latitude,longitude,country_new,Record Count
28.01.2020,Ji'an City,Jiangxi,China,26.97535,114.8248,China,1
14.02.2020,Nantong City,Jiangsu,China,32.1975,121.0053,China,1
18.02.2020,Hulunbuir City,Inner Mongolia,China,49.71785,121.2179,China,1
06.02.2020,"Qilihe District, Lanzhou City",Gansu,China,35.96467,103.7711,China,1
30.01.2020,"Qilihe District, Lanzhou City",Gansu,China,35.96467,103.7711,China,1
06.02.2020,"Xigu District, Lanzhou City",Gansu,China,36.12968,103.51899999999999,China,1
08.02.2020,Tongren City,Guizhou,China,27.973740000000003,108.5408,China,1
31.01.2020,Tongren City,Guizhou,China,27.973740000000003,108.5408,China,1
25.01.2020,Tongren City,Guizhou,China,27.973740000000003,108.5408,China,1
24.01.2020,Ji'an City,Jiangxi,China,26.97535,114.8248,China,1
22.01.2020,Tongren City,Guizhou,China,27.973740000000003,108.5408,China,1
26.01.2020,Hulunbuir City,Inner Mongolia,China,49.71785,121.2179,China,1
23.01.2020,Baiyin City,Gansu,China,36.61864,104.6208,China,1
06.02.2020,Baiyin City,Gansu,China,36.61864,104.6208,China,1
05.02.2020,"Baiyin District, Baiyin City",Gansu,China,36.56493,104.1535,China,1
06.02.2020,"Jingyuan County, Baiyin City",Gansu,China,36.72572,104.7303,China,1
27.01.2020,Tianshui City,Gansu,China,34.64971,105.7378,China,1
31.01.2020,Tianshui City,Gansu,China,34.64971,105.7378,China,1
02.02.2020,"Qinzhou District, Tianshui City",Gansu,China,34.40163,105.6275,China,1
03.02.2020,"Qinzhou District, Tianshui City",Gansu,China,34.40163,105.6275,China,1
30.01.2020,Bijie City,Guizhou,China,27.06873,105.2156,China,1
13.02.2020,Nantong City,Jiangsu,China,32.1975,121.0053,China,1
26.01.2020,Zhangye City,Gansu,China,38.92575,99.88059,China,1
04.02.2020,Anshun City,Guizhou,China,25.995820000000002,105.9499,China,1
06.02.2020,Zunyi City,Guizhou,China,28.171429999999997,107.0848,China,1
08.02.2020,Nantong City,Jiangsu,China,32.1975,121.0053,China,1
04.02.2020,"Otog Front Banner, Ordos City",Inner Mongolia,China,38.26614,107.596,China,1
31.01.2020,Tangshan City,Hebei,China,39.72276,118.3354,China,1
27.02.2020,Baerum,null,Norway,59.93833299999999,10.506667,null,1
27.02.2020,null,Pesaro Urbino,Italy,43.91015,12.9133,null,1
25.02.2020,La Spezia,Liguria,Italy,44.1,9.816667,null,1
25.02.2020,Prigoria,Gorj,Romania,45.066666999999995,23.683332999999998,null,1
28.01.2020,Pingliang City,Gansu,China,35.30775,106.6421,China,1
09.02.2020,"Zhuanglang County, Pingliang City",Gansu,China,35.25054,106.0543,China,1
25.01.2020,Dingxi City,Gansu,China,35.12274,104.4519,China,1
03.02.2020,Zunyi City,Guizhou,China,28.171429999999997,107.0848,China,1
30.01.2020,Zunyi City,Guizhou,China,28.171429999999997,107.0848,China,1
03.02.2020,"Longxi County, Dingxi City",Gansu,China,35.10665,104.6236,China,1
02.02.2020,"Zhongshan District, Liupanshui City",Guizhou,China,26.648809999999997,104.8231,China,1
08.02.2020,Liupanshui City,Guizhou,China,26.136229999999998,104.8908,China,1
27.01.2020,Liupanshui City,Guizhou,China,26.136229999999998,104.8908,China,1
08.02.2020,"Huaxi District, Guiyang City",Guizhou,China,26.3924,106.6603,China,1
02.02.2020,"Nanming District, Guiyang City",Guizhou,China,26.54928,106.7187,China,1
02.02.2020,"Lixian County, Longnan City",Gansu,China,34.10804,105.0565,China,1
07.02.2020,Yingtan City,Jiangxi,China,28.224659999999997,117.1077,China,1
06.02.2020,Yingtan City,Jiangxi,China,28.224659999999997,117.1077,China,1
03.02.2020,"Otog Front Banner, Ordos City",Inner Mongolia,China,38.26614,107.596,China,1
24.01.2020,Linxia Prefecture,Gansu,China,35.63012,103.2798,China,1
02.02.2020,"Linxia City, Linxia Prefecture",Gansu,China,35.58106,103.1937,China,1
05.02.2020,Gannan Prefecture,Gansu,China,34.33256,102.7657,China,1
12.02.2020,Gannan Prefecture,Gansu,China,34.33256,102.7657,China,1
06.02.2020,"Hezuo City, Gannan Prefecture",Gansu,China,34.99238,103.0791,China,1
25.01.2020,Xining City,Qinghai,China,36.82615,101.4437,China,1
22.01.2020,Guiyang City,Guizhou,China,26.84311,106.7064,China,1
08.02.2020,null,Guizhou,China,26.829420000000002,106.8782,China,1
04.02.2020,Yingtan City,Jiangxi,China,28.224659999999997,117.1077,China,1
14.02.2020,Liangshan Prefecture,Sichuan,China,27.892709999999997,102.0762,China,1
04.02.2020,Liangshan Prefecture,Sichuan,China,27.892709999999997,102.0762,China,1
28.01.2020,Yingtan City,Jiangxi,China,28.224659999999997,117.1077,China,1
14.02.2020,Ganzi Prefecture,Sichuan,China,30.945059999999998,100.01,China,1
19.02.2020,Xinyu City,Jiangxi,China,27.84546,114.8515,China,1
07.02.2020,Bazhong City,Sichuan,China,32.01936,107.038,China,1
01.02.2020,"Dalad Banner, Ordos City",Inner Mongolia,China,40.21311,109.8538,China,1
27.01.2020,Tangshan City,Hebei,China,39.72276,118.3354,China,1
22.01.2020,null,Beijing,China,40.18535,116.4151,China,1
06.02.2020,Bazhong City,Sichuan,China,32.01936,107.038,China,1
04.02.2020,Ya'an City,Sichuan,China,29.92197,102.6656,China,1
26.01.2020,Nantong City,Jiangsu,China,32.1975,121.0053,China,1
27.01.2020,Ya'an City,Sichuan,China,29.92197,102.6656,China,1
23.01.2020,Ya'an City,Sichuan,China,29.92197,102.6656,China,1
17.02.2020,Dazhou City,Sichuan,China,31.370140000000003,107.6465,China,1
17.02.2020,Suzhou City,Jiangsu,China,31.378020000000003,120.6418,China,1
30.01.2020,"Dalad Banner, Ordos City",Inner Mongolia,China,40.21311,109.8538,China,1
29.01.2020,Dazhou City,Sichuan,China,31.370140000000003,107.6465,China,1
23.01.2020,Dazhou City,Sichuan,China,31.370140000000003,107.6465,China,1
14.02.2020,Suzhou City,Jiangsu,China,31.378020000000003,120.6418,China,1
04.02.2020,"Dongsheng District, Ordos City",Inner Mongolia,China,39.82875,109.7429,China,1
31.01.2020,Wuzhong City,Ningxia,China,37.44059,106.4984,China,1
07.02.2020,Guang'an City,Sichuan,China,30.42717,106.6635,China,1
23.01.2020,Guang'an City,Sichuan,China,30.42717,106.6635,China,1
23.01.2020,Zhongwei City,Ningxia,China,37.0548,105.4777,China,1
17.02.2020,Yibin City,Sichuan,China,28.57595,104.633,China,1
06.02.2020,Yibin City,Sichuan,China,28.57595,104.633,China,1
29.01.2020,Yibin City,Sichuan,China,28.57595,104.633,China,1
27.01.2020,Yibin City,Sichuan,China,28.57595,104.633,China,1
24.01.2020,Xinyu City,Jiangxi,China,27.84546,114.8515,China,1
07.02.2020,Meishan City,Sichuan,China,29.92724,103.7518,China,1
30.01.2020,Urumqi City,Xinjiang,China,43.73043,87.78531,China,1
08.02.2020,Meishan City,Sichuan,China,29.92724,103.7518,China,1
27.01.2020,Meishan City,Sichuan,China,29.92724,103.7518,China,1
17.02.2020,Jiujiang City,Jiangxi,China,29.3255,115.4418,China,1
03.02.2020,Nanchong City,Sichuan,China,31.197029999999998,106.2033,China,1
07.02.2020,Urumqi City,Xinjiang,China,43.73043,87.78531,China,1
07.02.2020,Nanchong City,Sichuan,China,31.197029999999998,106.2033,China,1
08.02.2020,Nanchong City,Sichuan,China,31.197029999999998,106.2033,China,1
14.02.2020,Jiujiang City,Jiangxi,China,29.3255,115.4418,China,1
03.02.2020,"Dongsheng District, Ordos City",Inner Mongolia,China,39.82875,109.7429,China,1
12.02.2020,Liangjiang New District,Chongqing,China,29.6426,106.56700000000001,China,1
28.02.2020,Timisoara,null,Romania,45.759722,21.23,null,1
03.02.2020,Changji Prefecture,Xinjiang,China,44.35416,88.6086,China,1
07.02.2020,Bayingolin Prefecture,Xinjiang,China,39.56335,87.45765,China,1
26.01.2020,Ili Prefecture,Xinjiang,China,43.467929999999996,82.0969,China,1
06.02.2020,Nanchong City,Sichuan,China,31.197029999999998,106.2033,China,1
04.02.2020,Nanchong City,Sichuan,China,31.197029999999998,106.2033,China,1
29.01.2020,Nanchong City,Sichuan,China,31.197029999999998,106.2033,China,1
06.02.2020,Leshan City,Sichuan,China,29.21265,103.5687,China,1
14.02.2020,Neijiang City,Sichuan,China,29.6418,104.9131,China,1
02.02.2020,Ili Prefecture,Xinjiang,China,43.467929999999996,82.0969,China,1
03.02.2020,Ili Prefecture,Xinjiang,China,43.467929999999996,82.0969,China,1
08.02.2020,Ili Prefecture,Xinjiang,China,43.467929999999996,82.0969,China,1
27.01.2020,"Kuytun City, Ili Prefecture",Xinjiang,China,44.53911,85.01233,China,1
27.01.2020,Shihezi City,Xinjiang,China,44.30077,86.03285,China,1
03.02.2020,Wujiaqu City,Xinjiang,China,44.34183,87.59035,China,1
06.02.2020,Neijiang City,Sichuan,China,29.6418,104.9131,China,1
29.01.2020,Neijiang City,Sichuan,China,29.6418,104.9131,China,1
07.02.2020,Suining City,Sichuan,China,30.633309999999998,105.4711,China,1
23.01.2020,Suining City,Sichuan,China,30.633309999999998,105.4711,China,1
31.01.2020,Ordos City,Inner Mongolia,China,39.42306,108.6337,China,1
03.02.2020,Guangyuan City,Sichuan,China,32.26332,105.7818,China,1
29.01.2020,Guangyuan City,Sichuan,China,32.26332,105.7818,China,1
02.02.2020,"Block 1, Site 11, Whampao Garden",Hong Kong,China,22.304412699999997,114.1870613,China,1
07.02.2020,Mianyang City,Sichuan,China,31.8534,104.7008,China,1
06.02.2020,Mianyang City,Sichuan,China,31.8534,104.7008,China,1
08.02.2020,Tongliao City,Inner Mongolia,China,43.84315,121.5555,China,1
03.02.2020,null,Hong Kong,China,22.38074,114.1324,China,1
04.02.2020,Kowloon,Hong Kong,China,22.319751,114.18611999999999,China,1
07.02.2020,Deyang City,Sichuan,China,31.13417,104.4301,China,1
21.01.2020,"Xiangdong District, Pingxiang City",Jiangxi,China,27.506990000000002,113.7218,China,1
29.01.2020,Deyang City,Sichuan,China,31.13417,104.4301,China,1
23.01.2020,Deyang City,Sichuan,China,31.13417,104.4301,China,1
16.02.2020,Pingxiang City,Jiangxi,China,27.51356,113.9029,China,1
13.02.2020,null,Hong Kong,China,22.38074,114.1324,China,1
13.02.2020,Wan Chai,Hong Kong,China,22.2773596,114.16524809999999,China,1
14.02.2020,Shek O,Hong Kong,China,22.2333433,114.20766370000001,China,1
14.02.2020,Shek Lei,Hong Kong,China,22.3650193,114.13380790000001,China,1
06.02.2020,Luzhou City,Sichuan,China,28.44237,105.666,China,1
04.02.2020,Luzhou City,Sichuan,China,28.44237,105.666,China,1
14.02.2020,Pingxiang City,Jiangxi,China,27.51356,113.9029,China,1
22.01.2020,Suzhou City,Jiangsu,China,31.378020000000003,120.6418,China,1
05.02.2020,Tongliao City,Inner Mongolia,China,43.84315,121.5555,China,1
01.02.2020,Shijiazhuang City,Hebei,China,38.13361,114.4384,China,1
22.02.2020,Tin Hau,Hong Kong,China,22.2826304,114.18812109999999,China,1
29.01.2020,Luzhou City,Sichuan,China,28.44237,105.666,China,1
07.02.2020,Panzhihua City,Sichuan,China,26.808459999999997,101.7307,China,1
06.02.2020,Pingxiang City,Jiangxi,China,27.51356,113.9029,China,1
18.02.2020,Changzhou City,Jiangsu,China,31.62592,119.6369,China,1
08.02.2020,Panzhihua City,Sichuan,China,26.808459999999997,101.7307,China,1
04.02.2020,Panzhihua City,Sichuan,China,26.808459999999997,101.7307,China,1
05.02.2020,Pingxiang City,Jiangxi,China,27.51356,113.9029,China,1
08.02.2020,Zigong City,Sichuan,China,29.28939,104.68299999999999,China,1
17.02.2020,Changzhou City,Jiangsu,China,31.62592,119.6369,China,1
04.02.2020,Tongliao City,Inner Mongolia,China,43.84315,121.5555,China,1
16.02.2020,Chengdu City,Sichuan,China,30.70291,103.8256,China,1
26.01.2020,Pingxiang City,Jiangxi,China,27.51356,113.9029,China,1
03.02.2020,Tongliao City,Inner Mongolia,China,43.84315,121.5555,China,1
16.02.2020,Jingdezhen City,Jiangxi,China,29.309990000000003,117.2708,China,1
03.02.2020,Jingdezhen City,Jiangxi,China,29.309990000000003,117.2708,China,1
22.02.2020,Sesto Cremonese,Lombardia,Italy,45.1888472,9.690453999999999,Italy,1
21.01.2020,Chengdu City,Sichuan,China,30.70291,103.8256,China,1
22.01.2020,Chengdu City,Sichuan,China,30.70291,103.8256,China,1
08.02.2020,Jingdezhen City,Jiangxi,China,29.309990000000003,117.2708,China,1
29.01.2020,Jingdezhen City,Jiangxi,China,29.309990000000003,117.2708,China,1
05.02.2020,Youyang County,Chongqing,China,28.90145,108.7954,China,1
26.01.2020,Jingdezhen City,Jiangxi,China,29.309990000000003,117.2708,China,1
24.01.2020,Xiushan County,Chongqing,China,28.495240000000003,109.0143,China,1
24.01.2020,Jingdezhen City,Jiangxi,China,29.309990000000003,117.2708,China,1
29.01.2020,Shizhu County,Chongqing,China,30.094279999999998,108.2932,China,1
11.02.2020,Wuxi County,Chongqing,China,31.5058,109.3486,China,1
18.02.2020,Nanchang City,Jiangxi,China,28.66149,116.0257,China,1
17.02.2020,Nanchang City,Jiangxi,China,28.66149,116.0257,China,1
28.01.2020,Tongliao City,Inner Mongolia,China,43.84315,121.5555,China,1
31.01.2020,Shijiazhuang City,Hebei,China,38.13361,114.4384,China,1
03.02.2020,Liangjiang New District,Chongqing,China,29.6426,106.56700000000001,China,1
28.02.2020,Maramures,null,Romania,47.656844,23.582194,null,1
01.02.2020,Wuxi County,Chongqing,China,31.5058,109.3486,China,1
16.02.2020,Nanchang City,Jiangxi,China,28.66149,116.0257,China,1
24.01.2020,Wuxi County,Chongqing,China,31.5058,109.3486,China,1
02.02.2020,Wushan County,Chongqing,China,31.11774,109.8962,China,1
30.01.2020,Wushan County,Chongqing,China,31.11774,109.8962,China,1
04.02.2020,"Linxi County, Chifeng City",Inner Mongolia,China,43.76347,118.0971,China,1
25.01.2020,Wushan County,Chongqing,China,31.11774,109.8962,China,1
01.02.2020,Changzhou City,Jiangsu,China,31.62592,119.6369,China,1
13.02.2020,Fengjie County,Chongqing,China,30.955209999999997,109.3445,China,1
12.02.2020,Fengjie County,Chongqing,China,30.955209999999997,109.3445,China,1
31.01.2020,Changzhou City,Jiangsu,China,31.62592,119.6369,China,1
03.02.2020,"Linxi County, Chifeng City",Inner Mongolia,China,43.76347,118.0971,China,1
02.02.2020,Fengjie County,Chongqing,China,30.955209999999997,109.3445,China,1
30.01.2020,Fengjie County,Chongqing,China,30.955209999999997,109.3445,China,1
24.01.2020,Fengjie County,Chongqing,China,30.955209999999997,109.3445,China,1
16.02.2020,Yunyang County,Chongqing,China,31.03847,108.8523,China,1
15.02.2020,Nagoya City,Aichi Prefecture,Japan,35.18333,136.9,Japan,1
13.02.2020,Yunyang County,Chongqing,China,31.03847,108.8523,China,1
05.02.2020,Yunyang County,Chongqing,China,31.03847,108.8523,China,1
28.01.2020,"Linxi County, Chifeng City",Inner Mongolia,China,43.76347,118.0971,China,1
01.02.2020,Yunyang County,Chongqing,China,31.03847,108.8523,China,1
21.02.2020,Chitose,Hokkaido,Japan,42.8173752,141.2409047,Japan,1
24.01.2020,Yunyang County,Chongqing,China,31.03847,108.8523,China,1
15.02.2020,Zhongxian County,Chongqing,China,30.338520000000003,107.9107,China,1
16.02.2020,Xuzhou City,Jiangsu,China,34.3568,117.5145,China,1
04.02.2020,"Songshan District, Chifeng City",Inner Mongolia,China,42.38503,118.633,China,1
31.01.2020,Liangjiang New District,Chongqing,China,29.6426,106.56700000000001,China,1
26.02.2020,Hakodate,Hokkaido,Japan,41.8598035,140.65972340000002,Japan,1
30.01.2020,Zhongxian County,Chongqing,China,30.338520000000003,107.9107,China,1
22.01.2020,Nanchang City,Jiangxi,China,28.66149,116.0257,China,1
15.02.2020,Xuzhou City,Jiangsu,China,34.3568,117.5145,China,1
24.01.2020,Zhongxian County,Chongqing,China,30.338520000000003,107.9107,China,1
29.01.2020,Wulong District,Chongqing,China,29.37578,107.7047,China,1
05.02.2020,Dianjiang County,Chongqing,China,30.259759999999996,107.4326,China,1
14.02.2020,Xuzhou City,Jiangsu,China,34.3568,117.5145,China,1
03.02.2020,"Songshan District, Chifeng City",Inner Mongolia,China,42.38503,118.633,China,1
03.02.2020,Dianjiang County,Chongqing,China,30.259759999999996,107.4326,China,1
02.02.2020,Dianjiang County,Chongqing,China,30.259759999999996,107.4326,China,1
01.02.2020,Dianjiang County,Chongqing,China,30.259759999999996,107.4326,China,1
18.02.2020,"Gutian County, Ningde City",Fujian,China,26.61637,118.8683,China,1
25.01.2020,Dianjiang County,Chongqing,China,30.259759999999996,107.4326,China,1
24.01.2020,Dianjiang County,Chongqing,China,30.259759999999996,107.4326,China,1
30.01.2020,"Xiapu County, Ningde City",Fujian,China,26.866259999999997,119.9801,China,1
23.01.2020,Shijiazhuang City,Hebei,China,38.13361,114.4384,China,1
01.02.2020,Fengdu County,Chongqing,China,29.88972,107.823,China,1
02.02.2020,"Xiapu County, Ningde City",Fujian,China,26.866259999999997,119.9801,China,1
31.01.2020,Fengdu County,Chongqing,China,29.88972,107.823,China,1
29.01.2020,Ningde City,Fujian,China,26.976740000000003,119.4745,China,1
26.01.2020,Fengdu County,Chongqing,China,29.88972,107.823,China,1
03.02.2020,Chengkou County,Chongqing,China,31.88474,108.7309,China,1
26.01.2020,Chengkou County,Chongqing,China,31.88474,108.7309,China,1
02.02.2020,Liangping District,Chongqing,China,30.661240000000003,107.7139,China,1
23.01.2020,Ningde City,Fujian,China,26.976740000000003,119.4745,China,1
26.01.2020,Chifeng City,Inner Mongolia,China,43.226259999999996,118.8826,China,1
30.01.2020,Liangping District,Chongqing,China,30.661240000000003,107.7139,China,1
22.02.2020,Asahikawa City,Hokkaido,Japan,43.771528,142.38097,Japan,1
26.01.2020,Liangping District,Chongqing,China,30.661240000000003,107.7139,China,1
08.02.2020,"Wuping County, Longyan City",Fujian,China,25.13598,116.1246,China,1
03.02.2020,"Yongding District, Longyan City",Fujian,China,24.75887,116.8144,China,1
07.02.2020,"Yongding District, Longyan City",Fujian,China,24.75887,116.8144,China,1
27.01.2020,"Yongding District, Longyan City",Fujian,China,24.75887,116.8144,China,1
02.02.2020,"Haibowan District, Wuhai City",Inner Mongolia,China,39.74473,106.8838,China,1
06.02.2020,null,Hebei,China,39.603320000000004,116.152,China,1
30.01.2020,Liangjiang New District,Chongqing,China,29.6426,106.56700000000001,China,1
28.02.2020,Zurich,null,Switzerland,47.366667,8.55,null,1
03.02.2020,Rongchang District,Chongqing,China,29.465999999999998,105.5027,China,1
31.01.2020,Rongchang District,Chongqing,China,29.465999999999998,105.5027,China,1
30.01.2020,Rongchang District,Chongqing,China,29.465999999999998,105.5027,China,1
04.02.2020,"Wuyishan City, Nanping City",Fujian,China,27.74553,117.9998,China,1
21.02.2020,null,Ishikawa,Japan,36.77347,136.7721,Japan,1
27.02.2020,null,Ishikawa,Japan,36.77347,136.7721,Japan,1
15.02.2020,Tongnan District,Chongqing,China,30.14745,105.8098,China,1
13.02.2020,Tongnan District,Chongqing,China,30.14745,105.8098,China,1
11.02.2020,Tongnan District,Chongqing,China,30.14745,105.8098,China,1
02.02.2020,"Wuyishan City, Nanping City",Fujian,China,27.74553,117.9998,China,1
31.01.2020,"Wuyishan City, Nanping City",Fujian,China,27.74553,117.9998,China,1
03.02.2020,Tongnan District,Chongqing,China,30.14745,105.8098,China,1
02.02.2020,Tongnan District,Chongqing,China,30.14745,105.8098,China,1
07.02.2020,"Zhenghe County, Nanping City",Fujian,China,27.32212,118.9601,China,1
08.02.2020,"Songxi County, Nanping City",Fujian,China,27.608109999999996,118.7543,China,1
27.01.2020,Tongliang District,Chongqing,China,29.814559999999997,106.0291,China,1
26.01.2020,Tongliang District,Chongqing,China,29.814559999999997,106.0291,China,1
16.02.2020,Bishan District,Chongqing,China,29.564759999999996,106.189,China,1
07.02.2020,"Songxi County, Nanping City",Fujian,China,27.608109999999996,118.7543,China,1
04.02.2020,"Haibowan District, Wuhai City",Inner Mongolia,China,39.74473,106.8838,China,1
13.02.2020,null,Kanagawa Prefecture,Japan,35.41557,139.339,Japan,1
27.01.2020,"Pucheng County, Nanping City",Fujian,China,27.9424,118.5128,China,1
31.01.2020,"Shunchang County, Nanping City",Fujian,China,26.90625,117.8621,China,1
22.01.2020,Yongchuan District,Chongqing,China,29.29301,105.8705,China,1
12.02.2020,Hechuan District,Chongqing,China,30.11512,106.3081,China,1
08.02.2020,"Jianyang District, Nanping City",Fujian,China,27.4057,118.0561,China,1
22.02.2020,null,Kumamoto,Japan,32.609629999999996,130.7456,Japan,1
05.02.2020,null,Kyoto Prefecture,Japan,35.255,135.4426,Japan,1
02.02.2020,Hechuan District,Chongqing,China,30.11512,106.3081,China,1
31.01.2020,"Yanping District, Nanping City",Fujian,China,26.58755,118.2433,China,1
15.02.2020,Wuxi City,Jiangsu,China,31.52812,120.0767,China,1
18.02.2020,Owariasahi City,Aichi Prefecture,Japan,35.2188941,136.9996761,Japan,1
05.02.2020,Jiangjin District,Chongqing,China,29.03267,106.2579,China,1
29.01.2020,Jiangjin District,Chongqing,China,29.03267,106.2579,China,1
30.01.2020,"Longhai City, Zhangzhou City",Fujian,China,24.39413,117.7956,China,1
14.02.2020,Wuxi City,Jiangsu,China,31.52812,120.0767,China,1
03.02.2020,Wuhai City,Inner Mongolia,China,39.552609999999994,106.8807,China,1
05.02.2020,null,Hebei,China,39.603320000000004,116.152,China,1
14.02.2020,null,Okinawa,Japan,25.78098,126.6822,Japan,1
10.02.2020,null,Saitama,Japan,35.99736,139.3476,Japan,1
16.02.2020,Changshou District,Chongqing,China,29.95723,107.1356,China,1
28.01.2020,"Dongshan County, Zhangzhou City",Fujian,China,23.68613,117.4142,China,1
25.01.2020,null,Tokyo,Japan,35.71145,139.4468,Japan,1
12.02.2020,Changshou District,Chongqing,China,29.95723,107.1356,China,1
02.02.2020,Changshou District,Chongqing,China,29.95723,107.1356,China,1
05.02.2020,"Xiangcheng District, Zhangzhou City",Fujian,China,24.601029999999998,117.6105,China,1
30.01.2020,Changshou District,Chongqing,China,29.95723,107.1356,China,1
25.01.2020,Changshou District,Chongqing,China,29.95723,107.1356,China,1
01.02.2020,"Xiangcheng District, Zhangzhou City",Fujian,China,24.601029999999998,117.6105,China,1
30.01.2020,null,Tokyo,Japan,35.71145,139.4468,Japan,1
21.01.2020,Changshou District,Chongqing,China,29.95723,107.1356,China,1
30.01.2020,Qianjiang District,Chongqing,China,29.436890000000002,108.7029,China,1
27.01.2020,Qianjiang District,Chongqing,China,29.436890000000002,108.7029,China,1
02.02.2020,"Xiangcheng District, Zhangzhou City",Fujian,China,24.601029999999998,117.6105,China,1
13.02.2020,Banan District,Chongqing,China,29.37342,106.7477,China,1
02.02.2020,Banan District,Chongqing,China,29.37342,106.7477,China,1
27.01.2020,Banan District,Chongqing,China,29.37342,106.7477,China,1
01.02.2020,Yubei District,Chongqing,China,29.81392,106.7437,China,1
29.01.2020,Zhangzhou City,Fujian,China,24.37045,117.4428,China,1
01.02.2020,"Tumed Right Banner, Baotou City",Inner Mongolia,China,40.52088,110.6803,China,1
22.02.2020,Kumamoto City,Kumamoto,Japan,32.8203606,130.42012240000003,Japan,1
14.02.2020,null,Wakayama Prefecture,Japan,33.91287,135.5052,Japan,1
31.01.2020,Yubei District,Chongqing,China,29.81392,106.7437,China,1
29.01.2020,Yubei District,Chongqing,China,29.81392,106.7437,China,1
03.02.2020,"Nan'an City, Quanzhou City",Fujian,China,25.01462,118.3777,China,1
02.02.2020,Dazu District,Chongqing,China,29.65237,105.7388,China,1
29.01.2020,Dazu District,Chongqing,China,29.65237,105.7388,China,1
08.02.2020,"Nan'an City, Quanzhou City",Fujian,China,25.01462,118.3777,China,1
26.01.2020,Dazu District,Chongqing,China,29.65237,105.7388,China,1
15.02.2020,Qijiang District,Chongqing,China,28.88242,106.7179,China,1
27.01.2020,"Nan'an City, Quanzhou City",Fujian,China,25.01462,118.3777,China,1
26.02.2020,Seville,Andalusia,Spain,37.386005,-5.983039,Spain,1
11.02.2020,Qijiang District,Chongqing,China,28.88242,106.7179,China,1
05.02.2020,Qijiang District,Chongqing,China,28.88242,106.7179,China,1
04.02.2020,Wuxi City,Jiangsu,China,31.52812,120.0767,China,1
08.02.2020,Baotou City,Inner Mongolia,China,41.56212,110.2561,China,1
05.02.2020,Baodi District,Tianjin,China,39.60828,117.4002,China,1
27.02.2020,null,Basel,Switzerland,47.566666999999995,7.6,null,1
25.02.2020,Bolzano,Trentino-Alto Adige,Italy,46.5,11.35,null,1
25.02.2020,Alassio,Liguria,Italy,44,8.166667,null,1
02.02.2020,Qijiang District,Chongqing,China,28.88242,106.7179,China,1
03.02.2020,Nan'an District,Chongqing,China,29.540340000000004,106.6592,China,1
31.01.2020,"Jinjiang City, Quanzhou City",Fujian,China,24.729689999999998,118.5443,China,1
04.02.2020,Vancouver,British Columbia,Canada,49.25,-123.1,Canada,1
01.02.2020,Nan'an District,Chongqing,China,29.540340000000004,106.6592,China,1
31.01.2020,"Yongchun County, Quanzhou City",Fujian,China,25.39241,118.1296,China,1
31.01.2020,Wuxi City,Jiangsu,China,31.52812,120.0767,China,1
24.02.2020,Fraser Valley,British Columbia,Canada,49.570196,-123.0280602,Canada,1
30.01.2020,Nan'an District,Chongqing,China,29.540340000000004,106.6592,China,1
29.01.2020,Nan'an District,Chongqing,China,29.540340000000004,106.6592,China,1
03.02.2020,"Hui'an County, Quanzhou City",Fujian,China,24.99057,118.8018,China,1
27.01.2020,Nan'an District,Chongqing,China,29.540340000000004,106.6592,China,1
08.02.2020,"Hui'an County, Quanzhou City",Fujian,China,24.99057,118.8018,China,1
30.01.2020,"Fengze District, Quanzhou City",Fujian,China,24.921429999999997,118.618,China,1
31.01.2020,Jiulongpo District,Chongqing,China,29.431890000000003,106.3625,China,1
27.01.2020,"Fengze District, Quanzhou City",Fujian,China,24.921429999999997,118.618,China,1
01.02.2020,Baotou City,Inner Mongolia,China,41.56212,110.2561,China,1
28.01.2020,Tianjin City,Tianjin,China,39.297129999999996,117.3333,China,1
31.01.2020,Paris,Ile-de-France,France,48.8566,2.3522,France,1
25.02.2020-26.02.2020,Amiens,Hauts-de-France,France,49.8985408,2.2145972,France,1
25.01.2020,Jiulongpo District,Chongqing,China,29.431890000000003,106.3625,China,1
27.01.2020,"Licheng District, Quanzhou City",Fujian,China,24.91283,118.5449,China,1
06.02.2020,Quanzhou City,Fujian,China,25.21145,118.2574,China,1
26.01.2020,Wuxi City,Jiangsu,China,31.52812,120.0767,China,1
27.02.2020,null,null,Israel,31.471090000000004,35.01527,Israel,1
16.02.2020,Jiangbei District,Chongqing,China,29.62085,106.70700000000001,China,1
15.02.2020,Jiangbei District,Chongqing,China,29.62085,106.70700000000001,China,1
18.02.2020,Nanjing City,Jiangsu,China,31.92997,118.8424,China,1
01.02.2020,Jiangbei District,Chongqing,China,29.62085,106.70700000000001,China,1
23.01.2020,Quanzhou City,Fujian,China,25.21145,118.2574,China,1
27.01.2020,"Yong'an City, Sanming City",Fujian,China,25.9165,117.3168,China,1
01.02.2020,"Jiangle County, Sanming City",Fujian,China,26.729779999999998,117.3892,China,1
15.02.2020,Nanjing City,Jiangsu,China,31.92997,118.8424,China,1
28.01.2020,Baotou City,Inner Mongolia,China,41.56212,110.2561,China,1
24.01.2020,Liangjiang New District,Chongqing,China,29.6426,106.56700000000001,China,1
25.02.2020,null,null,Algeria,28.42343,2.674582,Algeria,1
27.01.2020,Dadukou District,Chongqing,China,29.41508,106.4452,China,1
27.01.2020,Dadukou District,Chongqing,China,29.41508,106.4452,China,1
24.01.2020,Dadukou District,Chongqing,China,29.41508,106.4452,China,1
